ais described by single element
set described by single element
get dcdate
insert image
get odf name
new db column element
accept
get odf name
get db catalog name attribute
set db catalog name attribute
get db default row style name attribute
set db default row style name attribute
get db des cription attribute
set db des cription attribute
get db name attribute
set db name attribute
get db schema name attribute
set db schema name attribute
get db style name attribute
set db style name attribute
get db title attribute
set db title attribute
new db columns element
new db filter statement element
new db order statement element
accept
get odf name
get db is ascending attribute
set db is ascending attribute
get db name attribute
set db name attribute
accept
get odf name
get db ext ension attribute
set db ext ension attribute
get db media type attribute
set db media type attribute
get x link href attribute
set x link href attribute
get x link type attribute
set x link type attribute
accept
get odf name
new db app lication con nection set tings element
new db con nection data element
new db driver set tings element
accept
get odf name
get db data base name attribute
set db data base name attribute
get db host name attribute
set db host name attribute
get db local socket attribute
set db local socket attribute
get db port attribute
set db port attribute
get db type attribute
set db type attribute
accept
get odf name
get db enc oding attribute
set db enc oding attribute
accept
get odf name
get db is password required attribute
set db is password required attribute
get db login timeout attribute
set db login timeout attribute
get db use system user attribute
set db use system user attribute
get db user name attribute
set db user name attribute
accept
get odf name
get db apply com mand attribute
set db apply com mand attribute
get db com mand attribute
set db com mand attribute
accept
get odf name
get chart style name attribute
set chart style name attribute
accept
get odf name
get chart dim ension attribute
set chart dim ension attribute
get chart name attribute
set chart name attribute
get chart style name attribute
set chart style name attribute
new chart cat egories element
new chart grid element
new chart title element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg width attribute
set svg width attribute
accept
get odf name
get chart attached axis attribute
set chart attached axis attribute
get chart class attribute
set chart class attribute
get chart label cell address attribute
set chart label cell address attribute
get chart style name attribute
set chart style name attribute
get chart values cell range address attribute
set chart values cell range address attribute
get xml id attribute
set xml id attribute
new chart data label element
new chart data point element
new chart domain element
new chart error indicator element
new chart mean value element
new chart reg ression curve element
accept
get odf name
get table cell range address attribute
set table cell range address attribute
accept
get odf name
get chart class attribute
set chart class attribute
get chart column mapping attribute
set chart column mapping attribute
get chart row mapping attribute
set chart row mapping attribute
get chart style name attribute
set chart style name attribute
get svg height attribute
set svg height attribute
get svg width attribute
set svg width attribute
get x link href attribute
set x link href attribute
get x link type attribute
set x link type attribute
get xml id attribute
set xml id attribute
new chart footer element
new chart legend element
new chart plot area element
new chart subtitle element
new chart title element
new table table element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
get table cell range attribute
set table cell range attribute
new text p element
accept
get odf name
get x link href attribute
set x link href attribute
accept
get odf name
get chart dim ension attribute
set chart dim ension attribute
get chart style name attribute
set chart style name attribute
accept
get odf name
get chart class attribute
set chart class attribute
get chart style name attribute
set chart style name attribute
accept
get odf name
get chart style name attribute
set chart style name attribute
new chart equation element
accept
get odf name
get chart legend align attribute
set chart legend align attribute
get chart legend pos ition attribute
set chart legend pos ition attribute
get chart style name attribute
set chart style name attribute
get style legend expansion attribute
set style legend expansion attribute
get style legend expansion aspect ratio attribute
set style legend expansion aspect ratio attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
new text p element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
get table cell range attribute
set table cell range attribute
new text p element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg width attribute
set svg width attribute
accept
get odf name
get table cell range address attribute
set table cell range address attribute
accept
get odf name
get chart style name attribute
set chart style name attribute
accept
get odf name
get chart data source has labels attribute
set chart data source has labels attribute
get chart style name attribute
set chart style name attribute
get dr d ambient color attribute
set dr d ambient color attribute
get dr d distance attribute
set dr d distance attribute
get dr d focal length attribute
set dr d focal length attribute
get dr d lig hting mode attribute
set dr d lig hting mode attribute
get dr d pro jection attribute
set dr d pro jection attribute
get dr d shade mode attribute
set dr d shade mode attribute
get dr d shadow slant attribute
set dr d shadow slant attribute
get dr d transform attribute
set dr d transform attribute
get dr d vpn attribute
set dr d vpn attribute
get dr d vrp attribute
set dr d vrp attribute
get dr d vup attribute
set dr d vup attribute
get svg height attribute
set svg height attribute
get svg width attribute
set svg width attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
get table cell range address attribute
set table cell range address attribute
get xml id attribute
set xml id attribute
new chart axis element
new chart floor element
new chart series element
new chart stock gain marker element
new chart stock loss marker element
new chart stock range line element
new chart wall element
new dr d light element
accept
get odf name
get chart repeated attribute
set chart repeated attribute
get chart style name attribute
set chart style name attribute
get xml id attribute
set xml id attribute
new chart data label element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
get table cell range attribute
set table cell range attribute
new text p element
accept
get odf name
get chart style name attribute
set chart style name attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
new text p element
accept
get odf name
new text p element
accept
get odf name
get chart style name attribute
set chart style name attribute
accept
get odf name
get chart automatic content attribute
set chart automatic content attribute
get chart display equation attribute
set chart display equation attribute
get chart display r square attribute
set chart display r square attribute
get chart style name attribute
set chart style name attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
new text p element
accept
get odf name
get chart style name attribute
set chart style name attribute
accept
get odf name
get fo end indent attribute
set fo end indent attribute
get fo space after attribute
set fo space after attribute
get fo space before attribute
set fo space before attribute
get fo start indent attribute
set fo start indent attribute
get style rel width attribute
set style rel width attribute
accept
get odf name
get style family attribute
set style family attribute
new style chart prop erties element
new style drawing page prop erties element
new style graphic prop erties element
new style paragraph prop erties element
new style ruby prop erties element
new style section prop erties element
new style table cell prop erties element
new style table column prop erties element
new style table prop erties element
new style table row prop erties element
new style text prop erties element
accept
get odf name
get style ruby align attribute
set style ruby align attribute
get style ruby pos ition attribute
set style ruby pos ition attribute
accept
get odf name
get fo background color attribute
set fo background color attribute
get fo break after attribute
set fo break after attribute
get fo break before attribute
set fo break before attribute
get fo keep toge the r attribute
set fo keep toge the r attribute
get style min row height attribute
set style min row height attribute
get style row height attribute
set style row height attribute
get style use optimal row height attribute
set style use optimal row height attribute
new style background image element
accept
get odf name
get dr d ambient color attribute
set dr d ambient color attribute
get dr d back scale attribute
set dr d back scale attribute
get dr d back face culling attribute
set dr d back face culling attribute
get dr d close back attribute
set dr d close back attribute
get dr d close front attribute
set dr d close front attribute
get dr d depth attribute
set dr d depth attribute
get dr d diffuse color attribute
set dr d diffuse color attribute
get dr d edge rounding attribute
set dr d edge rounding attribute
get dr d edge rounding mode attribute
set dr d edge rounding mode attribute
get dr d emissive color attribute
set dr d emissive color attribute
get dr d end angle attribute
set dr d end angle attribute
get dr d hor izontal segments attribute
set dr d hor izontal segments attribute
get dr d lig hting mode attribute
set dr d lig hting mode attribute
get dr d normals direction attribute
set dr d normals direction attribute
get dr d normals kind attribute
set dr d normals kind attribute
get dr d shadow attribute
set dr d shadow attribute
get dr d shininess attribute
set dr d shininess attribute
get dr d specular color attribute
set dr d specular color attribute
get dr d texture filter attribute
set dr d texture filter attribute
get dr d texture gen eration mode x attribute
set dr d texture gen eration mode x attribute
get dr d texture gen eration mode y attribute
set dr d texture gen eration mode y attribute
get dr d texture kind attribute
set dr d texture kind attribute
get dr d texture mode attribute
set dr d texture mode attribute
get dr d vertical segments attribute
set dr d vertical segments attribute
get draw auto grow height attribute
set draw auto grow height attribute
get draw auto grow width attribute
set draw auto grow width attribute
get draw blue attribute
set draw blue attribute
get draw caption angle attribute
set draw caption angle attribute
get draw caption angle type attribute
set draw caption angle type attribute
get draw caption escape attribute
set draw caption escape attribute
get draw caption escape direction attribute
set draw caption escape direction attribute
get draw caption fit line length attribute
set draw caption fit line length attribute
get draw caption gap attribute
set draw caption gap attribute
get draw caption line length attribute
set draw caption line length attribute
get draw caption type attribute
set draw caption type attribute
get draw color inversion attribute
set draw color inversion attribute
get draw color mode attribute
set draw color mode attribute
get draw con trast attribute
set draw con trast attribute
get draw decimal places attribute
set draw decimal places attribute
get draw draw aspect attribute
set draw draw aspect attribute
get draw end guide attribute
set draw end guide attribute
get draw end line spacing hor izontal attribute
set draw end line spacing hor izontal attribute
get draw end line spacing vertical attribute
set draw end line spacing vertical attribute
get draw fill attribute
set draw fill attribute
get draw fill color attribute
set draw fill color attribute
get draw fill gradient name attribute
set draw fill gradient name attribute
get draw fill hatch name attribute
set draw fill hatch name attribute
get draw fill hatch solid attribute
set draw fill hatch solid attribute
get draw fill image height attribute
set draw fill image height attribute
get draw fill image name attribute
set draw fill image name attribute
get draw fill image ref point attribute
set draw fill image ref point attribute
get draw fill image ref point x attribute
set draw fill image ref point x attribute
get draw fill image ref point y attribute
set draw fill image ref point y attribute
get draw fill image width attribute
set draw fill image width attribute
get draw fit to contour attribute
set draw fit to contour attribute
get draw fit to size attribute
set draw fit to size attribute
get draw frame display border attribute
set draw frame display border attribute
get draw frame display scroll bar attribute
set draw frame display scroll bar attribute
get draw frame margin hor izontal attribute
set draw frame margin hor izontal attribute
get draw frame margin vertical attribute
set draw frame margin vertical attribute
get draw gamma attribute
set draw gamma attribute
get draw gradient step count attribute
set draw gradient step count attribute
get draw green attribute
set draw green attribute
get draw guide distance attribute
set draw guide distance attribute
get draw guide overhang attribute
set draw guide overhang attribute
get draw image opacity attribute
set draw image opacity attribute
get draw line distance attribute
set draw line distance attribute
get draw luminance attribute
set draw luminance attribute
get draw marker end attribute
set draw marker end attribute
get draw marker end center attribute
set draw marker end center attribute
get draw marker end width attribute
set draw marker end width attribute
get draw marker start attribute
set draw marker start attribute
get draw marker start center attribute
set draw marker start center attribute
get draw marker start width attribute
set draw marker start width attribute
get draw measure align attribute
set draw measure align attribute
get draw measure vertical align attribute
set draw measure vertical align attribute
get draw ole draw aspect attribute
set draw ole draw aspect attribute
get draw opacity attribute
set draw opacity attribute
get draw opacity name attribute
set draw opacity name attribute
get draw par allel attribute
set draw par allel attribute
get draw placing attribute
set draw placing attribute
get draw red attribute
set draw red attribute
get draw seco ndary fill color attribute
set draw seco ndary fill color attribute
get draw shadow attribute
set draw shadow attribute
get draw shadow color attribute
set draw shadow color attribute
get draw shadow off set x attribute
set draw shadow off set x attribute
get draw shadow off set y attribute
set draw shadow off set y attribute
get draw shadow opacity attribute
set draw shadow opacity attribute
get draw show unit attribute
set draw show unit attribute
get draw start guide attribute
set draw start guide attribute
get draw start line spacing hor izontal attribute
set draw start line spacing hor izontal attribute
get draw start line spacing vertical attribute
set draw start line spacing vertical attribute
get draw stroke attribute
set draw stroke attribute
get draw stroke dash attribute
set draw stroke dash attribute
get draw stroke dash names attribute
set draw stroke dash names attribute
get draw stroke line join attribute
set draw stroke line join attribute
get draw symbol color attribute
set draw symbol color attribute
get draw text area hor izontal align attribute
set draw text area hor izontal align attribute
get draw text area vertical align attribute
set draw text area vertical align attribute
get draw tile repeat off set attribute
set draw tile repeat off set attribute
get draw unit attribute
set draw unit attribute
get draw visible area height attribute
set draw visible area height attribute
get draw visible area left attribute
set draw visible area left attribute
get draw visible area top attribute
set draw visible area top attribute
get draw visible area width attribute
set draw visible area width attribute
get draw wrap influence on pos ition attribute
set draw wrap influence on pos ition attribute
get fo background color attribute
set fo background color attribute
get fo border attribute
set fo border attribute
get fo border bottom attribute
set fo border bottom attribute
get fo border left attribute
set fo border left attribute
get fo border right attribute
set fo border right attribute
get fo border top attribute
set fo border top attribute
get fo clip attribute
set fo clip attribute
get fo margin attribute
set fo margin attribute
get fo margin bottom attribute
set fo margin bottom attribute
get fo margin left attribute
set fo margin left attribute
get fo margin right attribute
set fo margin right attribute
get fo margin top attribute
set fo margin top attribute
get fo max height attribute
set fo max height attribute
get fo max width attribute
set fo max width attribute
get fo min height attribute
set fo min height attribute
get fo min width attribute
set fo min width attribute
get fo padding attribute
set fo padding attribute
get fo padding bottom attribute
set fo padding bottom attribute
get fo padding left attribute
set fo padding left attribute
get fo padding right attribute
set fo padding right attribute
get fo padding top attribute
set fo padding top attribute
get fo wrap option attribute
set fo wrap option attribute
get style background transp arency attribute
set style background transp arency attribute
get style border line width attribute
set style border line width attribute
get style border line width bottom attribute
set style border line width bottom attribute
get style border line width left attribute
set style border line width left attribute
get style border line width right attribute
set style border line width right attribute
get style border line width top attribute
set style border line width top attribute
get style editable attribute
set style editable attribute
get style flow with text attribute
set style flow with text attribute
get style hor izontal pos attribute
set style hor izontal pos attribute
get style hor izontal rel attribute
set style hor izontal rel attribute
get style mirror attribute
set style mirror attribute
get style num ber wrapped paragraphs attribute
set style num ber wrapped paragraphs attribute
get style overflow behavior attribute
set style overflow behavior attribute
get style print content attribute
set style print content attribute
get style pro tect attribute
set style pro tect attribute
get style rel height attribute
set style rel height attribute
get style rel width attribute
set style rel width attribute
get style repeat attribute
set style repeat attribute
get style run through attribute
set style run through attribute
get style shadow attribute
set style shadow attribute
get style shrink to fit attribute
set style shrink to fit attribute
get style vertical pos attribute
set style vertical pos attribute
get style vertical rel attribute
set style vertical rel attribute
get style wrap attribute
set style wrap attribute
get style wrap contour attribute
set style wrap contour attribute
get style wrap contour mode attribute
set style wrap contour mode attribute
get style wrap dynamic thr eshold attribute
set style wrap dynamic thr eshold attribute
get style writing mode attribute
set style writing mode attribute
get svg fill rule attribute
set svg fill rule attribute
get svg height attribute
set svg height attribute
get svg stroke color attribute
set svg stroke color attribute
get svg stroke line cap attribute
set svg stroke line cap attribute
get svg stroke opacity attribute
set svg stroke opacity attribute
get svg stroke width attribute
set svg stroke width attribute
get svg width attribute
set svg width attribute
get svg x attribute
set svg x attribute
get svg y attribute
set svg y attribute
get text anchor page num ber attribute
set text anchor page num ber attribute
get text anchor type attribute
set text anchor type attribute
get text animation attribute
set text animation attribute
get text animation delay attribute
set text animation delay attribute
get text animation direction attribute
set text animation direction attribute
get text animation repeat attribute
set text animation repeat attribute
get text animation start inside attribute
set text animation start inside attribute
get text animation steps attribute
set text animation steps attribute
get text animation stop inside attribute
set text animation stop inside attribute
new style background image element
new style columns element
new text list style element
accept
get odf name
get style auto update attribute
set style auto update attribute
get style class attribute
set style class attribute
get style data style name attribute
set style data style name attribute
get style default outline level attribute
set style default outline level attribute
get style display name attribute
set style display name attribute
get style family attribute
set style family attribute
get style list level attribute
set style list level attribute
get style list style name attribute
set style list style name attribute
get style master page name attribute
set style master page name attribute
get style name attribute
set style name attribute
get style next style name attribute
set style next style name attribute
get style parent style name attribute
set style parent style name attribute
get style perc entage data style name attribute
set style perc entage data style name attribute
new style chart prop erties element
new style drawing page prop erties element
new style graphic prop erties element
new style map element
new style paragraph prop erties element
new style ruby prop erties element
new style section prop erties element
new style table cell prop erties element
new style table column prop erties element
new style table prop erties element
new style table row prop erties element
new style text prop erties element
accept
get odf name
get style display attribute
set style display attribute
new style region center element
new style region left element
new style region right element
new table table element
new text alpha betical index element
new text alpha betical index auto mark file element
new text bib liography element
new text change element
new text change end element
new text change start element
new text dde con nection decls element
new text h element
new text illustration index element
new text index title element
new text list element
new text object index element
new text p element
new text section element
new text sequence decls element
new text table index element
new text table of content element
new text tracked changes element
new text user field decls element
new text user index element
new text variable decls element
accept
get odf name
get fo background color attribute
set fo background color attribute
get fo border attribute
set fo border attribute
get fo border bottom attribute
set fo border bottom attribute
get fo border left attribute
set fo border left attribute
get fo border right attribute
set fo border right attribute
get fo border top attribute
set fo border top attribute
get fo margin attribute
set fo margin attribute
get fo margin bottom attribute
set fo margin bottom attribute
get fo margin left attribute
set fo margin left attribute
get fo margin right attribute
set fo margin right attribute
get fo margin top attribute
set fo margin top attribute
get fo min height attribute
set fo min height attribute
get fo padding attribute
set fo padding attribute
get fo padding bottom attribute
set fo padding bottom attribute
get fo padding left attribute
set fo padding left attribute
get fo padding right attribute
set fo padding right attribute
get fo padding top attribute
set fo padding top attribute
get style border line width attribute
set style border line width attribute
get style border line width bottom attribute
set style border line width bottom attribute
get style border line width left attribute
set style border line width left attribute
get style border line width right attribute
set style border line width right attribute
get style border line width top attribute
set style border line width top attribute
get style dynamic spacing attribute
set style dynamic spacing attribute
get style shadow attribute
set style shadow attribute
get svg height attribute
set svg height attribute
new style background image element
accept
get odf name
get style ad justment attribute
set style ad justment attribute
get style color attribute
set style color attribute
get style distance after sep attribute
set style distance after sep attribute
get style distance before sep attribute
set style distance before sep attribute
get style line style attribute
set style line style attribute
get style rel width attribute
set style rel width attribute
get style width attribute
set style width attribute
accept
get odf name
get fo height attribute
set fo height attribute
get fo text align attribute
set fo text align attribute
get fo width attribute
set fo width attribute
get style font name attribute
set style font name attribute
get style vertical pos attribute
set style vertical pos attribute
get style vertical rel attribute
set style vertical rel attribute
get svg y attribute
set svg y attribute
get text list level pos ition and space mode attribute
set text list level pos ition and space mode attribute
get text min label distance attribute
set text min label distance attribute
get text min label width attribute
set text min label width attribute
get text space before attribute
set text space before attribute
new style list level label ali gnment element
accept
get odf name
get style display attribute
set style display attribute
new style region center element
new style region left element
new style region right element
new table table element
new text alpha betical index element
new text alpha betical index auto mark file element
new text bib liography element
new text change element
new text change end element
new text change start element
new text dde con nection decls element
new text h element
new text illustration index element
new text index title element
new text list element
new text object index element
new text p element
new text section element
new text sequence decls element
new text table index element
new text table of content element
new text tracked changes element
new text user field decls element
new text user index element
new text variable decls element
accept
get odf name
get fo break after attribute
set fo break after attribute
get fo break before attribute
set fo break before attribute
get style column width attribute
set style column width attribute
get style rel column width attribute
set style rel column width attribute
get style use optimal column width attribute
set style use optimal column width attribute
accept
get odf name
get style color attribute
set style color attribute
get style height attribute
set style height attribute
get style style attribute
set style style attribute
get style vertical align attribute
set style vertical align attribute
get style width attribute
set style width attribute
accept
get odf name
get draw opacity attribute
set draw opacity attribute
get style filter name attribute
set style filter name attribute
get style pos ition attribute
set style pos ition attribute
get style repeat attribute
set style repeat attribute
get x link actuate attribute
set x link actuate attribute
get x link href attribute
set x link href attribute
get x link show attribute
set x link show attribute
get x link type attribute
set x link type attribute
new office binary data element
accept
get odf name
new text p element
accept
get odf name
get style display name attribute
set style display name attribute
get style name attribute
set style name attribute
new prese ntati on placeholder element
accept
get odf name
get style display attribute
set style display attribute
new style region center element
new style region left element
new style region right element
new table table element
new text alpha betical index element
new text alpha betical index auto mark file element
new text bib liography element
new text change element
new text change end element
new text change start element
new text dde con nection decls element
new text h element
new text illustration index element
new text index title element
new text list element
new text object index element
new text p element
new text section element
new text sequence decls element
new text table index element
new text table of content element
new text tracked changes element
new text user field decls element
new text user index element
new text variable decls element
accept
get odf name
new style tab stop element
accept
get odf name
get style char attribute
set style char attribute
get style leader color attribute
set style leader color attribute
get style leader style attribute
set style leader style attribute
get style leader text attribute
set style leader text attribute
get style leader text style attribute
set style leader text style attribute
get style leader type attribute
set style leader type attribute
get style leader width attribute
set style leader width attribute
get style pos ition attribute
set style pos ition attribute
get style type attribute
set style type attribute
accept
get odf name
new style footer style element
new style header style element
new style page layout prop erties element
accept
get odf name
new style header footer prop erties element
accept
get odf name
get style display attribute
set style display attribute
new style region center element
new style region left element
new style region right element
new table table element
new text alpha betical index element
new text alpha betical index auto mark file element
new text bib liography element
new text change element
new text change end element
new text change start element
new text dde con nection decls element
new text h element
new text illustration index element
new text index title element
new text list element
new text object index element
new text p element
new text section element
new text sequence decls element
new text table index element
new text table of content element
new text tracked changes element
new text user field decls element
new text user index element
new text variable decls element
accept
get odf name
get fo background color attribute
set fo background color attribute
get fo border attribute
set fo border attribute
get fo border bottom attribute
set fo border bottom attribute
get fo border left attribute
set fo border left attribute
get fo border right attribute
set fo border right attribute
get fo border top attribute
set fo border top attribute
get fo padding attribute
set fo padding attribute
get fo padding bottom attribute
set fo padding bottom attribute
get fo padding left attribute
set fo padding left attribute
get fo padding right attribute
set fo padding right attribute
get fo padding top attribute
set fo padding top attribute
get fo wrap option attribute
set fo wrap option attribute
get style border line width attribute
set style border line width attribute
get style border line width bottom attribute
set style border line width bottom attribute
get style border line width left attribute
set style border line width left attribute
get style border line width right attribute
set style border line width right attribute
get style border line width top attribute
set style border line width top attribute
get style cell pro tect attribute
set style cell pro tect attribute
get style decimal places attribute
set style decimal places attribute
get style diagonal bl tr attribute
set style diagonal bl tr attribute
get style diagonal bl tr widths attribute
set style diagonal bl tr widths attribute
get style diagonal tl br attribute
set style diagonal tl br attribute
get style diagonal tl br widths attribute
set style diagonal tl br widths attribute
get style direction attribute
set style direction attribute
get style glyph orientation vertical attribute
set style glyph orientation vertical attribute
get style print content attribute
set style print content attribute
get style repeat content attribute
set style repeat content attribute
get style rotation align attribute
set style rotation align attribute
get style rotation angle attribute
set style rotation angle attribute
get style shadow attribute
set style shadow attribute
get style shrink to fit attribute
set style shrink to fit attribute
get style text align source attribute
set style text align source attribute
get style vertical align attribute
set style vertical align attribute
get style writing mode attribute
set style writing mode attribute
new style background image element
accept
get odf name
new text p element
accept
get odf name
get style font adornments attribute
set style font adornments attribute
get style font char set attribute
set style font char set attribute
get style font family generic attribute
set style font family generic attribute
get style font pitch attribute
set style font pitch attribute
get style name attribute
set style name attribute
get svg accent height attribute
set svg accent height attribute
get svg alpha betic attribute
set svg alpha betic attribute
get svg ascent attribute
set svg ascent attribute
get svg bbox attribute
set svg bbox attribute
get svg cap height attribute
set svg cap height attribute
get svg descent attribute
set svg descent attribute
get svg font family attribute
set svg font family attribute
get svg font size attribute
set svg font size attribute
get svg font stretch attribute
set svg font stretch attribute
get svg font style attribute
set svg font style attribute
get svg font variant attribute
set svg font variant attribute
get svg font weight attribute
set svg font weight attribute
get svg hanging attribute
set svg hanging attribute
get svg ideographic attribute
set svg ideographic attribute
get svg mathe matical attribute
set svg mathe matical attribute
get svg overline pos ition attribute
set svg overline pos ition attribute
get svg overline thickness attribute
set svg overline thickness attribute
get svg pa nose attribute
set svg pa nose attribute
get svg slope attribute
set svg slope attribute
get svg stemh attribute
set svg stemh attribute
get svg stem v attribute
set svg stem v attribute
get svg strike through pos ition attribute
set svg strike through pos ition attribute
get svg strike through thickness attribute
set svg strike through thickness attribute
get svg underline pos ition attribute
set svg underline pos ition attribute
get svg underline thickness attribute
set svg underline thickness attribute
get svg uni code range attribute
set svg uni code range attribute
get svg units per em attribute
set svg units per em attribute
get svg v alpha betic attribute
set svg v alpha betic attribute
get svg v hanging attribute
set svg v hanging attribute
get svg v ideographic attribute
set svg v ideographic attribute
get svg v mathe matical attribute
set svg v mathe matical attribute
get svg widths attribute
set svg widths attribute
get svg x height attribute
set svg x height attribute
new svg def inition src element
new svg font face src element
accept
get odf name
get chart angle off set attribute
set chart angle off set attribute
get chart auto pos ition attribute
set chart auto pos ition attribute
get chart auto size attribute
set chart auto size attribute
get chart axis label pos ition attribute
set chart axis label pos ition attribute
get chart axis pos ition attribute
set chart axis pos ition attribute
get chart con nect bars attribute
set chart con nect bars attribute
get chart data label num ber attribute
set chart data label num ber attribute
get chart data label symbol attribute
set chart data label symbol attribute
get chart data label text attribute
set chart data label text attribute
get chart deep attribute
set chart deep attribute
get chart display label attribute
set chart display label attribute
get chart error cat egory attribute
set chart error cat egory attribute
get chart error lower indicator attribute
set chart error lower indicator attribute
get chart error lower limit attribute
set chart error lower limit attribute
get chart error lower range attribute
set chart error lower range attribute
get chart error margin attribute
set chart error margin attribute
get chart error perc entage attribute
set chart error perc entage attribute
get chart error upper indicator attribute
set chart error upper indicator attribute
get chart error upper limit attribute
set chart error upper limit attribute
get chart error upper range attribute
set chart error upper range attribute
get chart gap width attribute
set chart gap width attribute
get chart group bars per axis attribute
set chart group bars per axis attribute
get chart hole size attribute
set chart hole size attribute
get chart include hidden cells attribute
set chart include hidden cells attribute
get chart inter polation attribute
set chart inter polation attribute
get chart int erval major attribute
set chart int erval major attribute
get chart int erval minor divisor attribute
set chart int erval minor divisor attribute
get chart japanese candle stick attribute
set chart japanese candle stick attribute
get chart label arrangement attribute
set chart label arrangement attribute
get chart label pos ition attribute
set chart label pos ition attribute
get chart label pos ition negative attribute
set chart label pos ition negative attribute
get chart lines attribute
set chart lines attribute
get chart link data style to source attribute
set chart link data style to source attribute
get chart log arithmic attribute
set chart log arithmic attribute
get chart max imum attribute
set chart max imum attribute
get chart mean value attribute
set chart mean value attribute
get chart minimum attribute
set chart minimum attribute
get chart origin attribute
set chart origin attribute
get chart overlap attribute
set chart overlap attribute
get chart perc entage attribute
set chart perc entage attribute
get chart pie off set attribute
set chart pie off set attribute
get chart reg ression type attribute
set chart reg ression type attribute
get chart reverse direction attribute
set chart reverse direction attribute
get chart right angled axes attribute
set chart right angled axes attribute
get chart scale text attribute
set chart scale text attribute
get chart series source attribute
set chart series source attribute
get chart solid type attribute
set chart solid type attribute
get chart sort by x values attribute
set chart sort by x values attribute
get chart spline order attribute
set chart spline order attribute
get chart spline resolution attribute
set chart spline resolution attribute
get chart stacked attribute
set chart stacked attribute
get chart symbol height attribute
set chart symbol height attribute
get chart symbol name attribute
set chart symbol name attribute
get chart symbol type attribute
set chart symbol type attribute
get chart symbol width attribute
set chart symbol width attribute
get chart text overlap attribute
set chart text overlap attribute
get chart three dimensional attribute
set chart three dimensional attribute
get chart tick mark pos ition attribute
set chart tick mark pos ition attribute
get chart tick marks major inner attribute
set chart tick marks major inner attribute
get chart tick marks major outer attribute
set chart tick marks major outer attribute
get chart tick marks minor inner attribute
set chart tick marks minor inner attribute
get chart tick marks minor outer attribute
set chart tick marks minor outer attribute
get chart treat empty cells attribute
set chart treat empty cells attribute
get chart vertical attribute
set chart vertical attribute
get chart visible attribute
set chart visible attribute
get style direction attribute
set style direction attribute
get style rotation angle attribute
set style rotation angle attribute
get text line break attribute
set text line break attribute
new chart label separator element
new chart symbol image element
accept
get odf name
get fo background color attribute
set fo background color attribute
get fo break after attribute
set fo break after attribute
get fo break before attribute
set fo break before attribute
get fo keep with next attribute
set fo keep with next attribute
get fo margin attribute
set fo margin attribute
get fo margin bottom attribute
set fo margin bottom attribute
get fo margin left attribute
set fo margin left attribute
get fo margin right attribute
set fo margin right attribute
get fo margin top attribute
set fo margin top attribute
get style may break between rows attribute
set style may break between rows attribute
get style page num ber attribute
set style page num ber attribute
get style rel width attribute
set style rel width attribute
get style shadow attribute
set style shadow attribute
get style width attribute
set style width attribute
get style writing mode attribute
set style writing mode attribute
get table align attribute
set table align attribute
get table border model attribute
set table border model attribute
get table display attribute
set table display attribute
new style background image element
accept
get odf name
get fo background color attribute
set fo background color attribute
get fo border attribute
set fo border attribute
get fo border bottom attribute
set fo border bottom attribute
get fo border left attribute
set fo border left attribute
get fo border right attribute
set fo border right attribute
get fo border top attribute
set fo border top attribute
get fo break after attribute
set fo break after attribute
get fo break before attribute
set fo break before attribute
get fo hyphenation keep attribute
set fo hyphenation keep attribute
get fo hyphenation ladder count attribute
set fo hyphenation ladder count attribute
get fo keep toge the r attribute
set fo keep toge the r attribute
get fo keep with next attribute
set fo keep with next attribute
get fo line height attribute
set fo line height attribute
get fo margin attribute
set fo margin attribute
get fo margin bottom attribute
set fo margin bottom attribute
get fo margin left attribute
set fo margin left attribute
get fo margin right attribute
set fo margin right attribute
get fo margin top attribute
set fo margin top attribute
get fo orphans attribute
set fo orphans attribute
get fo padding attribute
set fo padding attribute
get fo padding bottom attribute
set fo padding bottom attribute
get fo padding left attribute
set fo padding left attribute
get fo padding right attribute
set fo padding right attribute
get fo padding top attribute
set fo padding top attribute
get fo text align attribute
set fo text align attribute
get fo text align last attribute
set fo text align last attribute
get fo text indent attribute
set fo text indent attribute
get fo widows attribute
set fo widows attribute
get style auto text indent attribute
set style auto text indent attribute
get style background transp arency attribute
set style background transp arency attribute
get style border line width attribute
set style border line width attribute
get style border line width bottom attribute
set style border line width bottom attribute
get style border line width left attribute
set style border line width left attribute
get style border line width right attribute
set style border line width right attribute
get style border line width top attribute
set style border line width top attribute
get style font indep endent line spacing attribute
set style font indep endent line spacing attribute
get style join border attribute
set style join border attribute
get style justify single word attribute
set style justify single word attribute
get style line break attribute
set style line break attribute
get style line height at least attribute
set style line height at least attribute
get style line spacing attribute
